Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Average,Customer_Segment,Risk_Score,Risk_Level,Recommended_Action
15365.0,26,13,4557.13,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
15366.0,75,7,2389.08,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
15367.0,57,11,5081.33,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
15368.0,21,2,722.74,4,2,3,9,3.0,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
15369.0,492,11,6251.26,1,5,5,11,3.6666666666666665,At Risk,40.0,Medium Risk,Customer Engagement Campaign
15370.0,41,8,3739.01,4,4,5,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
15371.0,662,1,59.400000000000006,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15372.0,137,8,6017.06,3,4,5,12,4.0,Potential Loyalists,25.0,Low Risk,Loyalty / Upsell Campaign
15373.0,8,17,3084.54,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15374.0,129,2,307.32,3,2,2,7,2.3333333333333335,Potential Loyalists,50.0,Medium Risk,Customer Engagement Campaign
15375.0,690,1,60.959999999999994,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15376.0,40,3,1221.56,4,3,4,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
15377.0,383,4,1211.75,2,3,3,8,2.6666666666666665,At Risk,50.0,Medium Risk,Customer Engagement Campaign
15378.0,463,2,246.5,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
15379.0,169,8,4877.84,3,4,5,12,4.0,Potential Loyalists,25.0,Low Risk,Loyalty / Upsell Campaign
15380.0,9,11,3248.96,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15381.0,214,5,1890.5700000000002,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
15382.0,15,12,13733.550000000001,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15384.0,170,4,2027.79,3,3,4,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
15385.0,40,3,942.08,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
15386.0,186,1,394.14,3,1,2,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
15387.0,492,1,468.65,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
15388.0,270,1,140.54,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15389.0,172,5,2733.8,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
15390.0,396,2,1216.66,2,2,3,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
15391.0,584,1,289.87,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
15392.0,5,7,2911.62,5,4,5,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
15393.0,16,5,891.34,5,4,3,12,4.0,Loyal Customers,15.0,Low Risk,Loyalty / Upsell Campaign
15394.0,10,11,5286.8,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15395.0,326,1,107.45,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15396.0,113,2,796.38,3,2,3,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
15397.0,290,1,94.0,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15398.0,16,2,1345.53,5,2,4,11,3.6666666666666665,New / Promising,20.0,Low Risk,Loyalty / Upsell Campaign
15399.0,1,3,815.77,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
15400.0,92,8,1302.3,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
15401.0,452,2,216.95000000000002,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
15402.0,149,6,1830.54,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
15403.0,492,2,170.88,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
15404.0,376,1,257.06,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15405.0,189,2,659.84,2,2,3,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
15406.0,31,4,975.87,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
15407.0,34,4,1046.74,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
15408.0,264,1,267.18,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15409.0,721,1,131.25,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15410.0,84,10,4685.72,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
15411.0,26,4,1348.93,4,3,4,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
15412.0,171,1,190.53,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
15413.0,692,5,6798.72,1,4,5,10,3.3333333333333335,At Risk,45.0,Medium Risk,Customer Engagement Campaign
15414.0,10,3,774.9000000000001,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
15415.0,313,1,559.61,2,1,2,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
15416.0,65,7,4572.82,3,4,5,12,4.0,Potential Loyalists,25.0,Low Risk,Loyalty / Upsell Campaign
15417.0,85,1,508.8,3,1,2,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
15418.0,425,2,449.42,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
15419.0,25,1,135.86,4,1,1,6,2.0,New / Promising,50.0,Medium Risk,Customer Engagement Campaign
15420.0,434,6,743.0,1,4,3,8,2.6666666666666665,At Risk,55.0,Medium Risk,Customer Engagement Campaign
15421.0,59,10,3805.34,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
15422.0,323,7,1619.97,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
15423.0,38,3,266.89,4,3,1,8,2.6666666666666665,Loyal Customers,40.0,Medium Risk,Customer Engagement Campaign
15424.0,254,3,597.78,2,3,2,7,2.3333333333333335,At Risk,55.0,Medium Risk,Customer Engagement Campaign
15425.0,400,4,1941.1200000000001,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
15426.0,19,9,2156.35,5,5,4,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
15427.0,33,3,1430.54,4,3,4,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
15428.0,15,4,762.75,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
15429.0,27,2,397.35,4,2,2,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
15430.0,468,2,954.75,1,2,3,6,2.0,Lost Customers,65.0,High Risk,Win-Back Campaign
15431.0,503,1,153.24,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15432.0,23,2,320.76,4,2,2,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
15433.0,214,2,533.3,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
15434.0,8,11,2567.06,5,5,4,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
15435.0,22,1,149.29,4,1,1,6,2.0,New / Promising,50.0,Medium Risk,Customer Engagement Campaign
15436.0,12,3,1067.75,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
15437.0,262,2,393.45,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
15438.0,131,1,156.57999999999998,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
15439.0,405,4,1269.05,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
15440.0,55,3,383.68,4,3,2,9,3.0,Loyal Customers,35.0,Medium Risk,Customer Engagement Campaign
15441.0,396,3,1254.21,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
15442.0,249,1,594.0,2,1,2,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
15443.0,2,14,5114.23,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15444.0,9,2,1411.21,5,2,4,11,3.6666666666666665,New / Promising,20.0,Low Risk,Loyalty / Upsell Campaign
15445.0,264,2,284.5,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
15446.0,377,3,399.75,2,3,2,7,2.3333333333333335,At Risk,55.0,Medium Risk,Customer Engagement Campaign
15447.0,331,5,492.88,2,4,2,8,2.6666666666666665,At Risk,50.0,Medium Risk,Customer Engagement Campaign
15448.0,313,2,788.81,2,2,3,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
15449.0,26,3,974.52,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
15450.0,30,1,429.84,4,1,2,7,2.3333333333333335,New / Promising,45.0,Medium Risk,Customer Engagement Campaign
15451.0,434,2,226.86,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
15452.0,30,6,1785.1100000000001,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
15453.0,2,7,1371.77,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
15454.0,362,2,305.99,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
15455.0,598,1,38.25,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15456.0,283,10,2091.52,2,5,4,11,3.6666666666666665,At Risk,35.0,Medium Risk,Customer Engagement Campaign
15457.0,262,1,237.07,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15458.0,25,2,370.43999999999994,4,2,2,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
15459.0,417,2,202.82999999999998,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
15460.0,354,1,214.26,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15461.0,461,2,429.7,1,2,2,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
15462.0,94,4,737.05,3,3,3,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
15463.0,29,1,126.14,4,1,1,6,2.0,New / Promising,50.0,Medium Risk,Customer Engagement Campaign
15464.0,338,1,1044.65,2,1,3,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
15465.0,20,32,12100.4,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
15466.0,85,4,1560.46,3,3,4,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
15467.0,9,3,524.88,5,3,2,10,3.3333333333333335,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
15468.0,51,3,1430.48,4,3,4,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
15469.0,50,3,874.25,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
15470.0,576,1,63.419999999999995,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15471.0,2,3,1292.01,5,3,4,12,4.0,Loyal Customers,15.0,Low Risk,Loyalty / Upsell Campaign
15472.0,113,1,371.56,3,1,2,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
15473.0,14,8,2046.0,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
15474.0,596,1,150.35,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15475.0,77,1,454.10999999999996,3,1,2,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
15476.0,380,4,2209.98,2,3,4,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
15477.0,650,1,368.4,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
15478.0,40,3,1983.48,4,3,4,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
15479.0,733,1,147.4,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15480.0,116,5,6279.0,3,4,5,12,4.0,Potential Loyalists,25.0,Low Risk,Loyalty / Upsell Campaign
15481.0,401,1,1993.34,2,1,4,7,2.3333333333333335,Lost Customers,55.0,Medium Risk,Customer Engagement Campaign
15482.0,16,19,14417.36,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15483.0,161,10,817.8199999999999,3,5,3,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
15484.0,1,6,4652.1,5,4,5,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
15485.0,30,7,4810.92,4,4,5,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
15486.0,527,1,102.0,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15487.0,680,1,231.32,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15488.0,93,5,431.92,3,4,2,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
15489.0,23,8,2419.61,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
15490.0,430,1,210.85,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15491.0,95,6,3100.09,3,4,5,12,4.0,Potential Loyalists,25.0,Low Risk,Loyalty / Upsell Campaign
15492.0,28,2,659.4599999999999,4,2,3,9,3.0,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
15493.0,33,9,4121.68,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
15494.0,21,5,3702.6,4,4,5,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
15495.0,379,1,246.5,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15496.0,631,1,146.14000000000001,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15497.0,18,9,8657.39,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15498.0,3,44,24972.86,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15499.0,724,1,158.65,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15500.0,8,4,1131.56,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
15501.0,405,2,399.95,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
15502.0,16,14,13003.869999999999,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15503.0,363,2,257.3,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
15504.0,81,4,402.7,3,3,2,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
15505.0,53,5,3610.96,4,4,5,13,4.333333333333333,Champions,15.0,Low Risk,Loyalty / Upsell Campaign
15506.0,23,6,2030.33,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
15507.0,172,1,475.86,3,1,2,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
15508.0,189,6,1000.27,2,4,3,9,3.0,At Risk,45.0,Medium Risk,Customer Engagement Campaign
15509.0,380,1,152.41,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15510.0,331,1,250.0,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15511.0,12,5,900.53,5,4,3,12,4.0,Loyal Customers,15.0,Low Risk,Loyalty / Upsell Campaign
15512.0,156,4,331.58,3,3,2,8,2.6666666666666665,Potential Loyalists,45.0,Medium Risk,Customer Engagement Campaign
15513.0,33,35,26437.05,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
15514.0,12,18,6392.06,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15515.0,387,1,171.81,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15516.0,45,3,62.43,4,3,1,8,2.6666666666666665,Loyal Customers,40.0,Medium Risk,Customer Engagement Campaign
15517.0,233,1,267.03,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15518.0,64,15,4189.99,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
15519.0,383,2,344.61,2,2,2,6,2.0,Lost Customers,60.0,High Risk,Win-Back Campaign
15520.0,2,1,343.5,5,1,2,8,2.6666666666666665,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
15521.0,40,16,7098.24,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
15522.0,33,2,397.99,4,2,2,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
15523.0,84,16,17259.19,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
15524.0,25,2,591.4,4,2,2,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
15525.0,2,4,890.22,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
15526.0,33,2,148.44,4,2,1,7,2.3333333333333335,New / Promising,45.0,Medium Risk,Customer Engagement Campaign
15527.0,19,23,5554.89,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15528.0,254,1,229.33,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15529.0,23,12,4783.66,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
15530.0,22,5,1808.68,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
15531.0,8,2,1972.39,5,2,4,11,3.6666666666666665,New / Promising,20.0,Low Risk,Loyalty / Upsell Campaign
15532.0,25,10,3738.85,4,5,5,14,4.666666666666667,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
15533.0,19,3,807.57,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
15534.0,726,1,162.25,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15535.0,173,6,1044.3700000000001,3,4,3,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
15536.0,409,1,259.09,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15537.0,163,1,110.92,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
15538.0,538,6,3358.3999999999996,1,4,5,10,3.3333333333333335,At Risk,45.0,Medium Risk,Customer Engagement Campaign
15539.0,7,1,538.46,5,1,2,8,2.6666666666666665,New / Promising,35.0,Medium Risk,Customer Engagement Campaign
15540.0,11,2,460.68,5,2,2,9,3.0,New / Promising,30.0,Low Risk,Loyalty / Upsell Campaign
15541.0,114,1,85.13000000000001,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
15542.0,512,3,855.71,1,3,3,7,2.3333333333333335,At Risk,60.0,High Risk,Win-Back Campaign
15543.0,288,2,242.26,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
15544.0,9,20,7807.89,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15545.0,54,2,288.96999999999997,4,2,2,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
15546.0,607,2,1079.1000000000001,1,2,3,6,2.0,Lost Customers,65.0,High Risk,Win-Back Campaign
15547.0,7,26,10057.05,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15548.0,596,1,158.09,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15549.0,77,8,2334.16,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
15550.0,4,12,2211.05,5,5,4,14,4.666666666666667,Champions,5.0,Low Risk,Loyalty / Upsell Campaign
15551.0,37,7,1679.81,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
15552.0,217,2,252.52,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
15553.0,60,1,428.93,3,1,2,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
15554.0,278,1,217.2,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15555.0,12,36,11243.91,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15556.0,24,1,279.77,4,1,1,6,2.0,New / Promising,50.0,Medium Risk,Customer Engagement Campaign
15557.0,29,1,468.91,4,1,2,7,2.3333333333333335,New / Promising,45.0,Medium Risk,Customer Engagement Campaign
15558.0,639,1,202.68,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15559.0,568,1,1109.4,1,1,3,5,1.6666666666666667,Lost Customers,70.0,High Risk,Win-Back Campaign
15560.0,398,2,153.52,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
15561.0,12,8,1934.3899999999999,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
15562.0,352,3,671.4300000000001,2,3,3,8,2.6666666666666665,At Risk,50.0,Medium Risk,Customer Engagement Campaign
15563.0,22,7,2859.46,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
15564.0,463,2,70.74000000000001,1,2,1,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
15565.0,50,2,173.16,4,2,1,7,2.3333333333333335,New / Promising,45.0,Medium Risk,Customer Engagement Campaign
15566.0,393,2,227.87,2,2,1,5,1.6666666666666667,Lost Customers,65.0,High Risk,Win-Back Campaign
15567.0,19,1,186.01,5,1,1,7,2.3333333333333335,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
15568.0,3,3,758.29,5,3,3,11,3.6666666666666665,Loyal Customers,20.0,Low Risk,Loyalty / Upsell Campaign
15569.0,104,10,3583.45,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
15570.0,7,25,8736.49,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15571.0,12,14,3892.35,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15572.0,5,10,3965.2,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15573.0,32,5,1188.42,4,4,3,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
15574.0,178,6,1101.44,3,4,3,10,3.3333333333333335,Potential Loyalists,35.0,Medium Risk,Customer Engagement Campaign
15575.0,620,1,30.1,1,1,1,3,1.0,Lost Customers,80.0,High Risk,Win-Back Campaign
15576.0,38,1,921.37,4,1,3,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
15577.0,151,5,396.03000000000003,3,4,2,9,3.0,Potential Loyalists,40.0,Medium Risk,Customer Engagement Campaign
15578.0,162,1,127.1,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
15579.0,69,5,1250.63,3,4,4,11,3.6666666666666665,Potential Loyalists,30.0,Low Risk,Loyalty / Upsell Campaign
15580.0,377,8,1375.39,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
15581.0,121,38,7480.4,3,5,5,13,4.333333333333333,Potential Loyalists,20.0,Low Risk,Loyalty / Upsell Campaign
15582.0,25,3,682.9100000000001,4,3,3,10,3.3333333333333335,Loyal Customers,30.0,Low Risk,Loyalty / Upsell Campaign
15583.0,376,1,95.96,2,1,1,4,1.3333333333333333,Lost Customers,70.0,High Risk,Win-Back Campaign
15584.0,24,6,1268.2,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
15585.0,177,1,455.3,3,1,2,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
15586.0,593,3,1139.1,1,3,3,7,2.3333333333333335,At Risk,60.0,High Risk,Win-Back Campaign
15587.0,50,7,1522.0800000000002,4,4,4,12,4.0,Champions,20.0,Low Risk,Loyalty / Upsell Campaign
15588.0,678,1,579.6,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
15589.0,256,3,478.53000000000003,2,3,2,7,2.3333333333333335,At Risk,55.0,Medium Risk,Customer Engagement Campaign
15590.0,382,5,1496.6,2,4,4,10,3.3333333333333335,At Risk,40.0,Medium Risk,Customer Engagement Campaign
15591.0,583,3,217.9,1,3,1,5,1.6666666666666667,At Risk,70.0,High Risk,Win-Back Campaign
15592.0,47,1,388.58,4,1,2,7,2.3333333333333335,New / Promising,45.0,Medium Risk,Customer Engagement Campaign
15593.0,71,1,199.8,3,1,1,5,1.6666666666666667,Potential Loyalists,60.0,High Risk,Win-Back Campaign
15594.0,16,5,1771.78,5,4,4,13,4.333333333333333,Champions,10.0,Low Risk,Loyalty / Upsell Campaign
15595.0,488,1,357.6,1,1,2,4,1.3333333333333333,Lost Customers,75.0,High Risk,Win-Back Campaign
15596.0,101,9,2727.72,3,5,4,12,4.0,Potential Loyalists,25.0,Low Risk,Loyalty / Upsell Campaign
15597.0,35,2,563.37,4,2,2,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
15598.0,53,2,548.02,4,2,2,8,2.6666666666666665,New / Promising,40.0,Medium Risk,Customer Engagement Campaign
15599.0,27,3,1250.06,4,3,4,11,3.6666666666666665,Loyal Customers,25.0,Low Risk,Loyalty / Upsell Campaign
15600.0,428,4,1199.31,1,3,3,7,2.3333333333333335,At Risk,60.0,High Risk,Win-Back Campaign
15601.0,11,30,14191.74,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15602.0,8,16,3137.96,5,5,5,15,5.0,Champions,0.0,Low Risk,Loyalty / Upsell Campaign
15603.0,79,2,88.48,3,2,1,6,2.0,Potential Loyalists,55.0,Medium Risk,Customer Engagement Campaign
15604.0,52,1,216.39,4,1,1,6,2.0,New / Promising,50.0,Medium Risk,Customer Engagement Campaign
