Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Average,Customer_Segment,Recency_Risk,Frequency_Risk,Monetary_Risk,Risk_Score,Risk_Level
16476.0,432,1,350.35,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
16481.0,682,1,453.38,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
12496.0,620,2,45.34,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
12499.0,560,1,393.72,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
17910.0,726,1,261.7,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17915.0,551,1,225.78,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17922.0,543,1,170.4,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17933.0,632,1,114.69,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
15086.0,565,2,218.53,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
15094.0,463,2,83.0,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17112.0,503,1,197.57,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17129.0,520,1,31.85,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17136.0,662,1,231.68,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17149.0,451,1,143.10000000000002,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17840.0,444,1,175.9,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16439.0,722,1,310.70000000000005,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
16453.0,531,2,251.71,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17875.0,688,1,167.1,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17902.0,547,1,216.39999999999998,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
13367.0,432,1,510.20000000000005,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
17487.0,728,1,160.55,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17494.0,502,1,54.699999999999996,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17533.0,435,1,34.8,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17541.0,510,1,119.86,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17543.0,550,1,120.05,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17151.0,735,1,231.90000000000003,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16100.0,463,1,582.64,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
16111.0,428,1,549.33,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
15979.0,603,1,329.22,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
15982.0,605,1,324.51,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
17559.0,513,1,167.62,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16944.0,610,1,101.36,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
14310.0,433,1,492.1,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14319.0,424,1,494.85,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14328.0,438,1,445.05,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14263.0,423,1,322.93,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
12529.0,528,1,316.48,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14269.0,439,1,295.73,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14279.0,521,2,191.86,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
14979.0,735,1,429.66,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14989.0,662,1,342.4,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14991.0,430,1,314.67,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
16044.0,435,1,340.84000000000003,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
13025.0,732,1,323.39,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
13036.0,685,1,307.1,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
13051.0,579,2,155.8,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
13111.0,719,1,321.88000000000005,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
17784.0,550,1,112.86,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17798.0,582,1,178.07,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17818.0,738,1,124.78,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16970.0,626,1,71.4,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16328.0,563,1,310.83,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
16908.0,722,1,252.59,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16925.0,540,1,125.65,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16937.0,499,1,196.25,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16941.0,612,1,33.0,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
14832.0,630,1,322.69,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14846.0,427,1,437.4,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
17108.0,664,1,174.95,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16069.0,418,1,457.7,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
16095.0,456,1,447.05,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
13087.0,726,1,313.64,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14783.0,659,1,307.3,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14876.0,521,2,256.7,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
14464.0,568,2,111.0,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
13281.0,439,1,350.85,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
12595.0,505,1,299.02,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14268.0,471,1,354.85,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
13289.0,724,1,307.95,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
13315.0,689,1,310.26,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
17565.0,587,1,131.83,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17575.0,667,1,171.7,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17583.0,560,1,135.95,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17586.0,619,1,167.4,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17587.0,628,1,176.71,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17592.0,739,1,148.3,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17599.0,478,1,52.05,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
14919.0,539,1,359.35,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
17066.0,726,1,228.34,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17072.0,625,1,273.35,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17074.0,563,1,203.05,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17087.0,738,1,221.53,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17093.0,593,1,235.88,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17778.0,662,1,197.70000000000002,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
14486.0,512,2,175.5,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
14519.0,684,2,203.14,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
13250.0,461,2,253.09,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16375.0,470,2,104.0,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17605.0,590,1,160.75,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17606.0,737,1,87.30000000000001,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
14791.0,607,1,303.63,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14797.0,507,1,300.31,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
13129.0,452,2,233.25,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
13143.0,585,1,405.1,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
17743.0,448,1,229.2,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17751.0,421,1,157.85999999999999,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16304.0,695,1,381.66,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
17008.0,429,1,81.36,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17762.0,456,1,129.75,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
14706.0,619,1,367.54,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14707.0,436,2,139.2,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
14724.0,590,1,341.9,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
16192.0,736,1,351.3,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
16195.0,723,1,323.25,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
16137.0,680,1,422.7,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14742.0,435,1,579.85,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14749.0,480,1,310.15,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14751.0,684,2,126.45,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
14767.0,474,1,382.81,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
17626.0,603,1,254.0,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17657.0,430,1,126.0,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
12554.0,449,1,468.5,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
13197.0,610,1,373.01000000000005,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14531.0,480,1,376.34,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
17009.0,551,1,242.06,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17055.0,446,1,232.85,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17056.0,738,1,128.60000000000002,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16263.0,423,1,348.16,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14402.0,652,1,285.6,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14545.0,674,1,349.25,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14575.0,488,1,420.22,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14630.0,484,1,338.65,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
14678.0,579,1,403.39,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
12663.0,625,2,239.4,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
13179.0,619,1,572.3100000000001,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
18131.0,632,1,222.95999999999998,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
18132.0,504,1,220.13,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
18148.0,647,1,112.85000000000001,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
18153.0,659,1,246.22,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
18157.0,571,1,213.9,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17216.0,554,1,63.6,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17224.0,501,1,100.86,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17225.0,582,1,131.15,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17240.0,596,1,130.6,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
17249.0,429,1,68.03,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16691.0,418,2,178.83,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16694.0,723,1,98.30000000000001,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
16695.0,562,2,191.9,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
13616.0,568,2,283.85,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
13619.0,545,2,224.94,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
18266.0,434,1,251.1,1,2,1,4,1.3333333333333333,Lost Customers,0.8,0.6,0.8,75.0,High Risk
12366.0,634,1,500.24,1,1,2,4,1.3333333333333333,Lost Customers,0.8,0.8,0.6,75.0,High Risk
18186.0,723,1,329.58,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
18162.0,732,1,371.51,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
18285.0,661,1,427.0,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
12368.0,628,1,917.6999999999999,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
13547.0,408,1,167.08,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13580.0,406,1,107.75,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16610.0,219,1,75.66,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
18201.0,723,1,447.53000000000003,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
18208.0,566,1,360.08,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16675.0,442,2,608.86,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16683.0,534,1,320.25,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15668.0,218,1,76.32000000000001,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
15682.0,599,2,318.24,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15684.0,547,3,173.95,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
12801.0,501,1,1071.82,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
12804.0,466,2,325.37,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
12810.0,535,2,534.99,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
15583.0,376,1,95.96,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13679.0,494,3,281.26,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
13691.0,396,1,212.78,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13204.0,731,1,966.6600000000001,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
14526.0,389,1,258.65,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14536.0,260,1,170.95,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17012.0,725,1,360.61,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17016.0,577,1,552.4,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17057.0,596,1,294.74,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14405.0,387,1,195.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14559.0,390,1,75.6,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14568.0,435,1,919.7,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
13215.0,402,1,81.6,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14632.0,263,1,114.56,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14663.0,430,2,490.6,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14689.0,209,1,112.8,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14589.0,372,1,39.75,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12634.0,536,2,490.0,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
12677.0,555,2,395.1,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14718.0,410,1,226.42,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14721.0,379,1,109.07,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14736.0,485,2,374.05,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17065.0,638,2,194.7,1,3,1,5,1.6666666666666667,At Risk,0.8,0.4,0.8,70.0,High Risk
12686.0,372,1,89.14,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16144.0,247,1,175.2,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16162.0,252,1,37.4,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16166.0,428,2,435.83,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14760.0,297,1,89.2,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17617.0,559,1,385.19,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17627.0,479,1,296.36,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17665.0,493,1,563.1,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17687.0,421,1,432.68,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16269.0,438,1,717.57,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
12561.0,303,1,238.85,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12563.0,409,1,249.24,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13120.0,239,1,30.599999999999998,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13121.0,269,1,283.73,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13123.0,473,2,506.75,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13132.0,262,1,77.3,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14576.0,372,1,35.400000000000006,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14586.0,277,1,237.36,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17710.0,424,1,293.5,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17717.0,421,1,376.92,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17721.0,659,1,307.21000000000004,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17729.0,596,1,438.65000000000003,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17748.0,527,1,358.15,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14611.0,444,2,604.3299999999999,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16273.0,648,2,318.34000000000003,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16286.0,477,2,328.95,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
16310.0,414,2,460.08,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14705.0,199,1,179.0,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13227.0,202,1,257.7,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13229.0,226,1,160.95,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13234.0,673,2,346.5,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13251.0,402,1,252.68,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14393.0,218,1,67.95,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
16403.0,312,1,177.5,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12565.0,289,1,145.92,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14438.0,306,1,131.9,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14453.0,190,1,119.93,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14457.0,311,1,113.64,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
17099.0,533,1,582.17,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
17103.0,722,1,424.3,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14811.0,387,1,170.5,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14816.0,197,1,271.85,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14826.0,582,2,385.2,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
13072.0,267,1,177.15,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14771.0,621,2,594.62,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14782.0,320,1,200.10000000000002,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14458.0,381,1,228.07,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14471.0,591,2,400.95,1,2,2,5,1.6666666666666667,Lost Customers,0.8,0.6,0.6,70.0,High Risk
14373.0,358,1,76.55,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
14386.0,297,1,142.4,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13264.0,443,1,722.5600000000001,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
12574.0,316,1,218.45,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
12622.0,232,1,180.1,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13284.0,331,1,201.19,2,1,1,4,1.3333333333333333,Lost Customers,0.6,0.8,0.8,70.0,High Risk
13286.0,600,1,734.91,1,1,3,5,1.6666666666666667,Lost Customers,0.8,0.8,0.4,70.0,High Risk
